Country,Region/State,Zip/PostAN Code,Weight (and above),shipping fee price
SA,*,*,3,94.61538462
SA,*,*,3.1,97.65
SA,*,*,3.2,100.6846154
SA,*,*,3.3,103.7192308
SA,*,*,3.4,106.7538462
SA,*,*,3.5,109.7884615
SA,*,*,3.6,112.8230769
SA,*,*,3.7,115.8576923
SA,*,*,3.8,118.8923077
SA,*,*,3.9,121.9269231
SA,*,*,4,124.9615385
SA,*,*,4.1,127.9961538
SA,*,*,4.2,131.0307692
SA,*,*,4.3,134.0653846
SA,*,*,4.4,137.1
SA,*,*,4.5,140.1346154
SA,*,*,4.6,143.1692308
SA,*,*,4.7,146.2038462
SA,*,*,4.8,149.2384615
SA,*,*,4.9,152.2730769
SA,*,*,5,155.3076923
SV,*,*,0.1,6.611538462
SV,*,*,0.2,9.646153847
SV,*,*,0.3,12.68076923
SV,*,*,0.4,15.71538462
SV,*,*,0.5,18.75
SV,*,*,0.6,21.78461538
SV,*,*,0.7,24.81923078
SV,*,*,0.8,27.85384616
SV,*,*,0.9,30.88846154
SV,*,*,1,33.92307693
SV,*,*,1.1,36.95769231
SV,*,*,1.2,39.99230769
SV,*,*,1.3,43.02692307
SV,*,*,1.4,46.06153847
SV,*,*,1.5,49.09615385
SV,*,*,1.6,52.13076923
SV,*,*,1.7,55.16538462
SV,*,*,1.8,58.2
SV,*,*,1.9,61.23461538
SV,*,*,2,64.26923078
SV,*,*,2.1,67.30384616
SV,*,*,2.2,70.33846154
SV,*,*,2.3,73.37307693
SV,*,*,2.4,76.40769231
SV,*,*,2.5,79.44230769
SV,*,*,2.6,82.47692307
SV,*,*,2.7,85.51153847
SV,*,*,2.8,88.54615385
SV,*,*,2.9,91.58076923
SV,*,*,3,94.61538462
SV,*,*,3.1,97.65
SV,*,*,3.2,100.6846154
SV,*,*,3.3,103.7192308
SV,*,*,3.4,106.7538462
SV,*,*,3.5,109.7884615
SV,*,*,3.6,112.8230769
SV,*,*,3.7,115.8576923
SV,*,*,3.8,118.8923077
SV,*,*,3.9,121.9269231
SV,*,*,4,124.9615385
SV,*,*,4.1,127.9961538
SV,*,*,4.2,131.0307692
SV,*,*,4.3,134.0653846
SV,*,*,4.4,137.1
SV,*,*,4.5,140.1346154
SV,*,*,4.6,143.1692308
SV,*,*,4.7,146.2038462
SV,*,*,4.8,149.2384615
SV,*,*,4.9,152.2730769
SV,*,*,5,155.3076923
TT,*,*,0.1,6.611538462
TT,*,*,0.2,9.646153847
TT,*,*,0.3,12.68076923
TT,*,*,0.4,15.71538462
TT,*,*,0.5,18.75
TT,*,*,0.6,21.78461538
TT,*,*,0.7,24.81923078
TT,*,*,0.8,27.85384616
TT,*,*,0.9,30.88846154
TT,*,*,1,33.92307693
TT,*,*,1.1,36.95769231
TT,*,*,1.2,39.99230769
TT,*,*,1.3,43.02692307
TT,*,*,1.4,46.06153847
TT,*,*,1.5,49.09615385
TT,*,*,1.6,52.13076923
TT,*,*,1.7,55.16538462
TT,*,*,1.8,58.2
TT,*,*,1.9,61.23461538
TT,*,*,2,64.26923078
TT,*,*,2.1,67.30384616
TT,*,*,2.2,70.33846154
TT,*,*,2.3,73.37307693
TT,*,*,2.4,76.40769231
TT,*,*,2.5,79.44230769
TT,*,*,2.6,82.47692307
TT,*,*,2.7,85.51153847
TT,*,*,2.8,88.54615385
TT,*,*,2.9,91.58076923
TT,*,*,3,94.61538462
TT,*,*,3.1,97.65
TT,*,*,3.2,100.6846154
TT,*,*,3.3,103.7192308
TT,*,*,3.4,106.7538462
TT,*,*,3.5,109.7884615
TT,*,*,3.6,112.8230769
TT,*,*,3.7,115.8576923
TT,*,*,3.8,118.8923077
TT,*,*,3.9,121.9269231
TT,*,*,4,124.9615385
TT,*,*,4.1,127.9961538
TT,*,*,4.2,131.0307692
TT,*,*,4.3,134.0653846
TT,*,*,4.4,137.1
TT,*,*,4.5,140.1346154
TT,*,*,4.6,143.1692308
TT,*,*,4.7,146.2038462
TT,*,*,4.8,149.2384615
TT,*,*,4.9,152.2730769
TT,*,*,5,155.3076923
PN,*,*,0.1,6.611538462
PN,*,*,0.2,9.646153847
PN,*,*,0.3,12.68076923
PN,*,*,0.4,15.71538462
PN,*,*,0.5,18.75
PN,*,*,0.6,21.78461538
PN,*,*,0.7,24.81923078
PN,*,*,0.8,27.85384616
PN,*,*,0.9,30.88846154
PN,*,*,1,33.92307693
PN,*,*,1.1,36.95769231
PN,*,*,1.2,39.99230769
PN,*,*,1.3,43.02692307
PN,*,*,1.4,46.06153847
PN,*,*,1.5,49.09615385
PN,*,*,1.6,52.13076923
PN,*,*,1.7,55.16538462
PN,*,*,1.8,58.2
PN,*,*,1.9,61.23461538
PN,*,*,2,64.26923078
PN,*,*,2.1,67.30384616
PN,*,*,2.2,70.33846154
PN,*,*,2.3,73.37307693
PN,*,*,2.4,76.40769231
PN,*,*,2.5,79.44230769
PN,*,*,2.6,82.47692307
PN,*,*,2.7,85.51153847
PN,*,*,2.8,88.54615385
PN,*,*,2.9,91.58076923
PN,*,*,3,94.61538462
PN,*,*,3.1,97.65
PN,*,*,3.2,100.6846154
PN,*,*,3.3,103.7192308
PN,*,*,3.4,106.7538462
PN,*,*,3.5,109.7884615
PN,*,*,3.6,112.8230769
PN,*,*,3.7,115.8576923
PN,*,*,3.8,118.8923077
PN,*,*,3.9,121.9269231
PN,*,*,4,124.9615385
PN,*,*,4.1,127.9961538
PN,*,*,4.2,131.0307692
PN,*,*,4.3,134.0653846
PN,*,*,4.4,137.1
PN,*,*,4.5,140.1346154
PN,*,*,4.6,143.1692308
PN,*,*,4.7,146.2038462
PN,*,*,4.8,149.2384615
PN,*,*,4.9,152.2730769
PN,*,*,5,155.3076923
NF,*,*,0.1,6.611538462
NF,*,*,0.2,9.646153847
NF,*,*,0.3,12.68076923
NF,*,*,0.4,15.71538462
NF,*,*,0.5,18.75
NF,*,*,0.6,21.78461538
NF,*,*,0.7,24.81923078
NF,*,*,0.8,27.85384616
NF,*,*,0.9,30.88846154
NF,*,*,1,33.92307693
NF,*,*,1.1,36.95769231
NF,*,*,1.2,39.99230769
NF,*,*,1.3,43.02692307
NF,*,*,1.4,46.06153847
NF,*,*,1.5,49.09615385
NF,*,*,1.6,52.13076923
NF,*,*,1.7,55.16538462
NF,*,*,1.8,58.2
NF,*,*,1.9,61.23461538
NF,*,*,2,64.26923078
NF,*,*,2.1,67.30384616
NF,*,*,2.2,70.33846154
NF,*,*,2.3,73.37307693
NF,*,*,2.4,76.40769231
NF,*,*,2.5,79.44230769
NF,*,*,2.6,82.47692307
NF,*,*,2.7,85.51153847
NF,*,*,2.8,88.54615385
NF,*,*,2.9,91.58076923
NF,*,*,3,94.61538462
NF,*,*,3.1,97.65
NF,*,*,3.2,100.6846154
NF,*,*,3.3,103.7192308
NF,*,*,3.4,106.7538462
NF,*,*,3.5,109.7884615
NF,*,*,3.6,112.8230769
NF,*,*,3.7,115.8576923
NF,*,*,3.8,118.8923077
NF,*,*,3.9,121.9269231
NF,*,*,4,124.9615385
NF,*,*,4.1,127.9961538
NF,*,*,4.2,131.0307692
NF,*,*,4.3,134.0653846
NF,*,*,4.4,137.1
NF,*,*,4.5,140.1346154
NF,*,*,4.6,143.1692308
NF,*,*,4.7,146.2038462
NF,*,*,4.8,149.2384615
NF,*,*,4.9,152.2730769
NF,*,*,5,155.3076923
NR,*,*,0.1,6.611538462
NR,*,*,0.2,9.646153847
NR,*,*,0.3,12.68076923
NR,*,*,0.4,15.71538462
NR,*,*,0.5,18.75
NR,*,*,0.6,21.78461538
NR,*,*,0.7,24.81923078
NR,*,*,0.8,27.85384616
NR,*,*,0.9,30.88846154
NR,*,*,1,33.92307693
NR,*,*,1.1,36.95769231
NR,*,*,1.2,39.99230769
NR,*,*,1.3,43.02692307
NR,*,*,1.4,46.06153847
NR,*,*,1.5,49.09615385
NR,*,*,1.6,52.13076923
NR,*,*,1.7,55.16538462
NR,*,*,1.8,58.2
NR,*,*,1.9,61.23461538
NR,*,*,2,64.26923078
NR,*,*,2.1,67.30384616
NR,*,*,2.2,70.33846154
NR,*,*,2.3,73.37307693
NR,*,*,2.4,76.40769231
NR,*,*,2.5,79.44230769
NR,*,*,2.6,82.47692307
NR,*,*,2.7,85.51153847
NR,*,*,2.8,88.54615385
NR,*,*,2.9,91.58076923
NR,*,*,3,94.61538462
NR,*,*,3.1,97.65
NR,*,*,3.2,100.6846154
NR,*,*,3.3,103.7192308
NR,*,*,3.4,106.7538462
NR,*,*,3.5,109.7884615
NR,*,*,3.6,112.8230769
NR,*,*,3.7,115.8576923
NR,*,*,3.8,118.8923077
NR,*,*,3.9,121.9269231
NR,*,*,4,124.9615385
NR,*,*,4.1,127.9961538
NR,*,*,4.2,131.0307692
NR,*,*,4.3,134.0653846
NR,*,*,4.4,137.1
NR,*,*,4.5,140.1346154
NR,*,*,4.6,143.1692308
NR,*,*,4.7,146.2038462
NR,*,*,4.8,149.2384615
NR,*,*,4.9,152.2730769
NR,*,*,5,155.3076923
GS,*,*,0.1,6.611538462
GS,*,*,0.2,9.646153847
GS,*,*,0.3,12.68076923
GS,*,*,0.4,15.71538462
GS,*,*,0.5,18.75
GS,*,*,0.6,21.78461538
GS,*,*,0.7,24.81923078
GS,*,*,0.8,27.85384616
GS,*,*,0.9,30.88846154
GS,*,*,1,33.92307693
GS,*,*,1.1,36.95769231
GS,*,*,1.2,39.99230769
GS,*,*,1.3,43.02692307
GS,*,*,1.4,46.06153847
GS,*,*,1.5,49.09615385
GS,*,*,1.6,52.13076923
GS,*,*,1.7,55.16538462
GS,*,*,1.8,58.2
GS,*,*,1.9,61.23461538
GS,*,*,2,64.26923078
GS,*,*,2.1,67.30384616
GS,*,*,2.2,70.33846154
GS,*,*,2.3,73.37307693
GS,*,*,2.4,76.40769231
GS,*,*,2.5,79.44230769
GS,*,*,2.6,82.47692307
GS,*,*,2.7,85.51153847
GS,*,*,2.8,88.54615385
GS,*,*,2.9,91.58076923
GS,*,*,3,94.61538462
GS,*,*,3.1,97.65
GS,*,*,3.2,100.6846154
GS,*,*,3.3,103.7192308
GS,*,*,3.4,106.7538462
GS,*,*,3.5,109.7884615
GS,*,*,3.6,112.8230769
GS,*,*,3.7,115.8576923
GS,*,*,3.8,118.8923077
GS,*,*,3.9,121.9269231
GS,*,*,4,124.9615385
GS,*,*,4.1,127.9961538
GS,*,*,4.2,131.0307692
GS,*,*,4.3,134.0653846
GS,*,*,4.4,137.1
GS,*,*,4.5,140.1346154
GS,*,*,4.6,143.1692308
GS,*,*,4.7,146.2038462
GS,*,*,4.8,149.2384615
GS,*,*,4.9,152.2730769
GS,*,*,5,155.3076923
MC,*,*,0.1,6.611538462
MC,*,*,0.2,9.646153847
MC,*,*,0.3,12.68076923
MC,*,*,0.4,15.71538462
MC,*,*,0.5,18.75
MC,*,*,0.6,21.78461538
MC,*,*,0.7,24.81923078
MC,*,*,0.8,27.85384616
MC,*,*,0.9,30.88846154
MC,*,*,1,33.92307693
MC,*,*,1.1,36.95769231
MC,*,*,1.2,39.99230769
MC,*,*,1.3,43.02692307
MC,*,*,1.4,46.06153847
MC,*,*,1.5,49.09615385
MC,*,*,1.6,52.13076923
MC,*,*,1.7,55.16538462
MC,*,*,1.8,58.2
MC,*,*,1.9,61.23461538
MC,*,*,2,64.26923078
MC,*,*,2.1,67.30384616
MC,*,*,2.2,70.33846154
MC,*,*,2.3,73.37307693
MC,*,*,2.4,76.40769231
MC,*,*,2.5,79.44230769
MC,*,*,2.6,82.47692307
MC,*,*,2.7,85.51153847
MC,*,*,2.8,88.54615385
MC,*,*,2.9,91.58076923
MC,*,*,3,94.61538462
MC,*,*,3.1,97.65
MC,*,*,3.2,100.6846154
MC,*,*,3.3,103.7192308
MC,*,*,3.4,106.7538462
MC,*,*,3.5,109.7884615
MC,*,*,3.6,112.8230769
MC,*,*,3.7,115.8576923
MC,*,*,3.8,118.8923077
MC,*,*,3.9,121.9269231
MC,*,*,4,124.9615385
MC,*,*,4.1,127.9961538
MC,*,*,4.2,131.0307692
MC,*,*,4.3,134.0653846
MC,*,*,4.4,137.1
MC,*,*,4.5,140.1346154
MC,*,*,4.6,143.1692308
MC,*,*,4.7,146.2038462
MC,*,*,4.8,149.2384615
MC,*,*,4.9,152.2730769
MC,*,*,5,155.3076923
AS,*,*,0.1,6.611538462
AS,*,*,0.2,9.646153847
AS,*,*,0.3,12.68076923
AS,*,*,0.4,15.71538462
AS,*,*,0.5,18.75
AS,*,*,0.6,21.78461538
AS,*,*,0.7,24.81923078
AS,*,*,0.8,27.85384616
AS,*,*,0.9,30.88846154
AS,*,*,1,33.92307693
AS,*,*,1.1,36.95769231
AS,*,*,1.2,39.99230769
AS,*,*,1.3,43.02692307
AS,*,*,1.4,46.06153847
AS,*,*,1.5,49.09615385
AS,*,*,1.6,52.13076923
AS,*,*,1.7,55.16538462
AS,*,*,1.8,58.2
AS,*,*,1.9,61.23461538
AS,*,*,2,64.26923078
AS,*,*,2.1,67.30384616
AS,*,*,2.2,70.33846154
AS,*,*,2.3,73.37307693
AS,*,*,2.4,76.40769231
AS,*,*,2.5,79.44230769
AS,*,*,2.6,82.47692307
AS,*,*,2.7,85.51153847
AS,*,*,2.8,88.54615385
AS,*,*,2.9,91.58076923
AS,*,*,3,94.61538462
AS,*,*,3.1,97.65
AS,*,*,3.2,100.6846154
AS,*,*,3.3,103.7192308
AS,*,*,3.4,106.7538462
AS,*,*,3.5,109.7884615
AS,*,*,3.6,112.8230769
AS,*,*,3.7,115.8576923
AS,*,*,3.8,118.8923077
AS,*,*,3.9,121.9269231
AS,*,*,4,124.9615385
AS,*,*,4.1,127.9961538
AS,*,*,4.2,131.0307692
AS,*,*,4.3,134.0653846
AS,*,*,4.4,137.1
AS,*,*,4.5,140.1346154
AS,*,*,4.6,143.1692308
AS,*,*,4.7,146.2038462
AS,*,*,4.8,149.2384615
AS,*,*,4.9,152.2730769
AS,*,*,5,155.3076923
MQ,*,*,0.1,6.611538462
MQ,*,*,0.2,9.646153847
MQ,*,*,0.3,12.68076923
MQ,*,*,0.4,15.71538462
MQ,*,*,0.5,18.75
MQ,*,*,0.6,21.78461538
MQ,*,*,0.7,24.81923078
MQ,*,*,0.8,27.85384616
MQ,*,*,0.9,30.88846154
MQ,*,*,1,33.92307693
MQ,*,*,1.1,36.95769231
MQ,*,*,1.2,39.99230769
MQ,*,*,1.3,43.02692307
MQ,*,*,1.4,46.06153847
MQ,*,*,1.5,49.09615385
MQ,*,*,1.6,52.13076923
MQ,*,*,1.7,55.16538462
MQ,*,*,1.8,58.2
MQ,*,*,1.9,61.23461538
MQ,*,*,2,64.26923078
MQ,*,*,2.1,67.30384616
MQ,*,*,2.2,70.33846154
MQ,*,*,2.3,73.37307693
MQ,*,*,2.4,76.40769231
MQ,*,*,2.5,79.44230769
MQ,*,*,2.6,82.47692307
MQ,*,*,2.7,85.51153847
MQ,*,*,2.8,88.54615385
MQ,*,*,2.9,91.58076923
MQ,*,*,3,94.61538462
MQ,*,*,3.1,97.65
MQ,*,*,3.2,100.6846154
MQ,*,*,3.3,103.7192308
MQ,*,*,3.4,106.7538462
MQ,*,*,3.5,109.7884615
MQ,*,*,3.6,112.8230769
MQ,*,*,3.7,115.8576923
MQ,*,*,3.8,118.8923077
MQ,*,*,3.9,121.9269231
MQ,*,*,4,124.9615385
MQ,*,*,4.1,127.9961538
MQ,*,*,4.2,131.0307692
MQ,*,*,4.3,134.0653846
MQ,*,*,4.4,137.1
MQ,*,*,4.5,140.1346154
MQ,*,*,4.6,143.1692308
MQ,*,*,4.7,146.2038462
MQ,*,*,4.8,149.2384615
MQ,*,*,4.9,152.2730769
MQ,*,*,5,155.3076923
MH,*,*,0.1,6.611538462
MH,*,*,0.2,9.646153847
MH,*,*,0.3,12.68076923
MH,*,*,0.4,15.71538462
MH,*,*,0.5,18.75
MH,*,*,0.6,21.78461538
MH,*,*,0.7,24.81923078
MH,*,*,0.8,27.85384616
MH,*,*,0.9,30.88846154
MH,*,*,1,33.92307693
MH,*,*,1.1,36.95769231
MH,*,*,1.2,39.99230769
MH,*,*,1.3,43.02692307
MH,*,*,1.4,46.06153847
MH,*,*,1.5,49.09615385
MH,*,*,1.6,52.13076923
MH,*,*,1.7,55.16538462
MH,*,*,1.8,58.2
MH,*,*,1.9,61.23461538
MH,*,*,2,64.26923078
MH,*,*,2.1,67.30384616
MH,*,*,2.2,70.33846154
MH,*,*,2.3,73.37307693
MH,*,*,2.4,76.40769231
MH,*,*,2.5,79.44230769
MH,*,*,2.6,82.47692307
MH,*,*,2.7,85.51153847
MH,*,*,2.8,88.54615385
MH,*,*,2.9,91.58076923
MH,*,*,3,94.61538462
MH,*,*,3.1,97.65
MH,*,*,3.2,100.6846154
MH,*,*,3.3,103.7192308
MH,*,*,3.4,106.7538462
MH,*,*,3.5,109.7884615
MH,*,*,3.6,112.8230769
MH,*,*,3.7,115.8576923
MH,*,*,3.8,118.8923077
MH,*,*,3.9,121.9269231
MH,*,*,4,124.9615385
MH,*,*,4.1,127.9961538
MH,*,*,4.2,131.0307692
MH,*,*,4.3,134.0653846
MH,*,*,4.4,137.1
MH,*,*,4.5,140.1346154
MH,*,*,4.6,143.1692308
MH,*,*,4.7,146.2038462
MH,*,*,4.8,149.2384615
MH,*,*,4.9,152.2730769
MH,*,*,5,155.3076923
MT,*,*,0.1,6.611538462
MT,*,*,0.2,9.646153847
MT,*,*,0.3,12.68076923
MT,*,*,0.4,15.71538462
MT,*,*,0.5,18.75
MT,*,*,0.6,21.78461538
MT,*,*,0.7,24.81923078
MT,*,*,0.8,27.85384616
MT,*,*,0.9,30.88846154
MT,*,*,1,33.92307693
MT,*,*,1.1,36.95769231
MT,*,*,1.2,39.99230769
MT,*,*,1.3,43.02692307
MT,*,*,1.4,46.06153847
MT,*,*,1.5,49.09615385
MT,*,*,1.6,52.13076923
MT,*,*,1.7,55.16538462
MT,*,*,1.8,58.2
MT,*,*,1.9,61.23461538
MT,*,*,2,64.26923078
MT,*,*,2.1,67.30384616
MT,*,*,2.2,70.33846154
MT,*,*,2.3,73.37307693
MT,*,*,2.4,76.40769231
MT,*,*,2.5,79.44230769
MT,*,*,2.6,82.47692307
MT,*,*,2.7,85.51153847
MT,*,*,2.8,88.54615385
MT,*,*,2.9,91.58076923
MT,*,*,3,94.61538462
MT,*,*,3.1,97.65
MT,*,*,3.2,100.6846154
MT,*,*,3.3,103.7192308
MT,*,*,3.4,106.7538462
MT,*,*,3.5,109.7884615
MT,*,*,3.6,112.8230769
MT,*,*,3.7,115.8576923
MT,*,*,3.8,118.8923077
MT,*,*,3.9,121.9269231
MT,*,*,4,124.9615385
MT,*,*,4.1,127.9961538
MT,*,*,4.2,131.0307692
MT,*,*,4.3,134.0653846
MT,*,*,4.4,137.1
MT,*,*,4.5,140.1346154
MT,*,*,4.6,143.1692308
MT,*,*,4.7,146.2038462
MT,*,*,4.8,149.2384615
MT,*,*,4.9,152.2730769
MT,*,*,5,155.3076923
LU,*,*,0.1,6.611538462
LU,*,*,0.2,9.646153847
LU,*,*,0.3,12.68076923
LU,*,*,0.4,15.71538462
LU,*,*,0.5,18.75
LU,*,*,0.6,21.78461538
LU,*,*,0.7,24.81923078
LU,*,*,0.8,27.85384616
LU,*,*,0.9,30.88846154
LU,*,*,1,33.92307693
LU,*,*,1.1,36.95769231
LU,*,*,1.2,39.99230769
LU,*,*,1.3,43.02692307
LU,*,*,1.4,46.06153847
LU,*,*,1.5,49.09615385
LU,*,*,1.6,52.13076923
LU,*,*,1.7,55.16538462
LU,*,*,1.8,58.2
LU,*,*,1.9,61.23461538
LU,*,*,2,64.26923078
LU,*,*,2.1,67.30384616
LU,*,*,2.2,70.33846154
LU,*,*,2.3,73.37307693
LU,*,*,2.4,76.40769231
LU,*,*,2.5,79.44230769
LU,*,*,2.6,82.47692307
LU,*,*,2.7,85.51153847
LU,*,*,2.8,88.54615385
LU,*,*,2.9,91.58076923
LU,*,*,3,94.61538462
LU,*,*,3.1,97.65
LU,*,*,3.2,100.6846154
LU,*,*,3.3,103.7192308
LU,*,*,3.4,106.7538462
LU,*,*,3.5,109.7884615
LU,*,*,3.6,112.8230769
LU,*,*,3.7,115.8576923
LU,*,*,3.8,118.8923077
LU,*,*,3.9,121.9269231
LU,*,*,4,124.9615385
LU,*,*,4.1,127.9961538
LU,*,*,4.2,131.0307692
LU,*,*,4.3,134.0653846
LU,*,*,4.4,137.1
LU,*,*,4.5,140.1346154
LU,*,*,4.6,143.1692308
LU,*,*,4.7,146.2038462
LU,*,*,4.8,149.2384615
LU,*,*,4.9,152.2730769
LU,*,*,5,155.3076923
LI,*,*,0.1,6.611538462
LI,*,*,0.2,9.646153847
LI,*,*,0.3,12.68076923
LI,*,*,0.4,15.71538462
LI,*,*,0.5,18.75
LI,*,*,0.6,21.78461538
LI,*,*,0.7,24.81923078
LI,*,*,0.8,27.85384616
LI,*,*,0.9,30.88846154
LI,*,*,1,33.92307693
LI,*,*,1.1,36.95769231
LI,*,*,1.2,39.99230769
LI,*,*,1.3,43.02692307
LI,*,*,1.4,46.06153847
LI,*,*,1.5,49.09615385
LI,*,*,1.6,52.13076923
LI,*,*,1.7,55.16538462
LI,*,*,1.8,58.2
LI,*,*,1.9,61.23461538
LI,*,*,2,64.26923078
LI,*,*,2.1,67.30384616
LI,*,*,2.2,70.33846154
LI,*,*,2.3,73.37307693
LI,*,*,2.4,76.40769231
LI,*,*,2.5,79.44230769
LI,*,*,2.6,82.47692307
LI,*,*,2.7,85.51153847
LI,*,*,2.8,88.54615385
LI,*,*,2.9,91.58076923
LI,*,*,3,94.61538462
LI,*,*,3.1,97.65
LI,*,*,3.2,100.6846154
LI,*,*,3.3,103.7192308
LI,*,*,3.4,106.7538462
LI,*,*,3.5,109.7884615
LI,*,*,3.6,112.8230769
LI,*,*,3.7,115.8576923
LI,*,*,3.8,118.8923077
LI,*,*,3.9,121.9269231
LI,*,*,4,124.9615385
LI,*,*,4.1,127.9961538
LI,*,*,4.2,131.0307692
LI,*,*,4.3,134.0653846
LI,*,*,4.4,137.1
LI,*,*,4.5,140.1346154
LI,*,*,4.6,143.1692308
LI,*,*,4.7,146.2038462
LI,*,*,4.8,149.2384615
LI,*,*,4.9,152.2730769
LI,*,*,5,155.3076923
LB,*,*,0.1,6.611538462
LB,*,*,0.2,9.646153847
LB,*,*,0.3,12.68076923
LB,*,*,0.4,15.71538462
LB,*,*,0.5,18.75
LB,*,*,0.6,21.78461538
LB,*,*,0.7,24.81923078
LB,*,*,0.8,27.85384616
LB,*,*,0.9,30.88846154
LB,*,*,1,33.92307693
LB,*,*,1.1,36.95769231
LB,*,*,1.2,39.99230769
LB,*,*,1.3,43.02692307
LB,*,*,1.4,46.06153847
LB,*,*,1.5,49.09615385
LB,*,*,1.6,52.13076923
LB,*,*,1.7,55.16538462
LB,*,*,1.8,58.2
LB,*,*,1.9,61.23461538
LB,*,*,2,64.26923078
LB,*,*,2.1,67.30384616
LB,*,*,2.2,70.33846154
LB,*,*,2.3,73.37307693
LB,*,*,2.4,76.40769231
LB,*,*,2.5,79.44230769
LB,*,*,2.6,82.47692307
LB,*,*,2.7,85.51153847
LB,*,*,2.8,88.54615385
LB,*,*,2.9,91.58076923
LB,*,*,3,94.61538462
LB,*,*,3.1,97.65
LB,*,*,3.2,100.6846154
LB,*,*,3.3,103.7192308
LB,*,*,3.4,106.7538462
LB,*,*,3.5,109.7884615
LB,*,*,3.6,112.8230769
LB,*,*,3.7,115.8576923
LB,*,*,3.8,118.8923077
LB,*,*,3.9,121.9269231
LB,*,*,4,124.9615385
LB,*,*,4.1,127.9961538
LB,*,*,4.2,131.0307692
LB,*,*,4.3,134.0653846
LB,*,*,4.4,137.1
LB,*,*,4.5,140.1346154
LB,*,*,4.6,143.1692308
LB,*,*,4.7,146.2038462
LB,*,*,4.8,149.2384615
LB,*,*,4.9,152.2730769
LB,*,*,5,155.3076923
CK,*,*,0.1,6.611538462
CK,*,*,0.2,9.646153847
CK,*,*,0.3,12.68076923
CK,*,*,0.4,15.71538462
CK,*,*,0.5,18.75
CK,*,*,0.6,21.78461538
CK,*,*,0.7,24.81923078
CK,*,*,0.8,27.85384616
CK,*,*,0.9,30.88846154
CK,*,*,1,33.92307693
CK,*,*,1.1,36.95769231
CK,*,*,1.2,39.99230769
CK,*,*,1.3,43.02692307
CK,*,*,1.4,46.06153847
CK,*,*,1.5,49.09615385
CK,*,*,1.6,52.13076923
CK,*,*,1.7,55.16538462
CK,*,*,1.8,58.2
CK,*,*,1.9,61.23461538
CK,*,*,2,64.26923078
CK,*,*,2.1,67.30384616
CK,*,*,2.2,70.33846154
CK,*,*,2.3,73.37307693
CK,*,*,2.4,76.40769231
CK,*,*,2.5,79.44230769
CK,*,*,2.6,82.47692307
CK,*,*,2.7,85.51153847
CK,*,*,2.8,88.54615385
CK,*,*,2.9,91.58076923
CK,*,*,3,94.61538462
CK,*,*,3.1,97.65
CK,*,*,3.2,100.6846154
CK,*,*,3.3,103.7192308
CK,*,*,3.4,106.7538462
CK,*,*,3.5,109.7884615
CK,*,*,3.6,112.8230769
CK,*,*,3.7,115.8576923
CK,*,*,3.8,118.8923077
CK,*,*,3.9,121.9269231
CK,*,*,4,124.9615385
CK,*,*,4.1,127.9961538
CK,*,*,4.2,131.0307692
CK,*,*,4.3,134.0653846
CK,*,*,4.4,137.1
CK,*,*,4.5,140.1346154
CK,*,*,4.6,143.1692308
CK,*,*,4.7,146.2038462
CK,*,*,4.8,149.2384615
CK,*,*,4.9,152.2730769
CK,*,*,5,155.3076923
CC,*,*,0.1,6.611538462
CC,*,*,0.2,9.646153847
CC,*,*,0.3,12.68076923
CC,*,*,0.4,15.71538462
CC,*,*,0.5,18.75
CC,*,*,0.6,21.78461538
CC,*,*,0.7,24.81923078
CC,*,*,0.8,27.85384616
CC,*,*,0.9,30.88846154
CC,*,*,1,33.92307693
CC,*,*,1.1,36.95769231
CC,*,*,1.2,39.99230769
CC,*,*,1.3,43.02692307
CC,*,*,1.4,46.06153847
CC,*,*,1.5,49.09615385
CC,*,*,1.6,52.13076923
CC,*,*,1.7,55.16538462
CC,*,*,1.8,58.2
CC,*,*,1.9,61.23461538
CC,*,*,2,64.26923078
CC,*,*,2.1,67.30384616
CC,*,*,2.2,70.33846154
CC,*,*,2.3,73.37307693
CC,*,*,2.4,76.40769231
CC,*,*,2.5,79.44230769
CC,*,*,2.6,82.47692307
CC,*,*,2.7,85.51153847
CC,*,*,2.8,88.54615385
CC,*,*,2.9,91.58076923
CC,*,*,3,94.61538462
CC,*,*,3.1,97.65
CC,*,*,3.2,100.6846154
CC,*,*,3.3,103.7192308
CC,*,*,3.4,106.7538462
CC,*,*,3.5,109.7884615
CC,*,*,3.6,112.8230769
CC,*,*,3.7,115.8576923
CC,*,*,3.8,118.8923077
CC,*,*,3.9,121.9269231
CC,*,*,4,124.9615385
CC,*,*,4.1,127.9961538
CC,*,*,4.2,131.0307692
CC,*,*,4.3,134.0653846
CC,*,*,4.4,137.1
CC,*,*,4.5,140.1346154
CC,*,*,4.6,143.1692308
CC,*,*,4.7,146.2038462
CC,*,*,4.8,149.2384615
CC,*,*,4.9,152.2730769
CC,*,*,5,155.3076923
KY,*,*,0.1,6.611538462
KY,*,*,0.2,9.646153847
KY,*,*,0.3,12.68076923
KY,*,*,0.4,15.71538462
KY,*,*,0.5,18.75
KY,*,*,0.6,21.78461538
KY,*,*,0.7,24.81923078
KY,*,*,0.8,27.85384616
KY,*,*,0.9,30.88846154
KY,*,*,1,33.92307693
KY,*,*,1.1,36.95769231
KY,*,*,1.2,39.99230769
KY,*,*,1.3,43.02692307
KY,*,*,1.4,46.06153847
KY,*,*,1.5,49.09615385
